year,exporter_iso3,exporter_name,importer_iso3,importer_name,trade_value_thousand_usd,quantity_metric_tons,quantity_missing
2019,USA,USA,JAM,Jamaica,74580.688,167005.373,0
2019,TGO,Togo,ZAF,South Africa,74492.605,137387.0,0
2019,RUS,Russian Federation,HRV,Croatia,74333.943,191719.169,0
2019,COG,Congo,PER,Peru,73850.172,122020.0,0
2019,AZE,Azerbaijan,BGR,Bulgaria,73756.528,161773.0,0
2019,ESP,Spain,GBR,United Kingdom,73325.78,151499.053,0
2019,IND,India,USA,USA,72682.277,150833.089,0
2019,CIV,C̫te d'Ivoire,NOR,Norway,72607.404,145570.0,0
2019,DNK,Denmark,USA,USA,72582.151,150168.492,0
2019,KWT,Kuwait,MYS,Malaysia,71977.686,138330.0,0
